New_kin,Kin_number,Kin_old,day,run_number,Type,class,Hel_scaler_status,SHMS_angle,Ibeam(uA),charge(mC),#events,duration(min),target ,prescale,coin_status,comments,goodness_code,SuperRunNumber,BeamEnergy,HMS_P,HMS_Thet,NPS_Thet,Run_Length(ks),Target_mass,Current_BCM_1,BCM1(nocut),Computer_live_time,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,HWP_Status,HMS_Pol,BCM1_Charge(nocut),BCM2_Charge(nocut),BCM4a_charge(nocut),NPS-HMS_coin_time_correction,NPS_target_distance,EL-CLEAN_Scalar,Beam_Polarization,VTP_min_clus_thresh,VTP_sing_phot_thresh,VTP_two_clus_thresh,VTP_seed_energy,VTP_width,VTP_spasrification,Loop2_fan_speed,Loop2_pressure,Loop1_fan_speed,Loop1_pressure,Loop3_fan_speed,Loop3_pressure,Replay Pass
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5381,production,g,good,33.910,10,16.45,1646018,29.24,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.369,2.638,25.93,17.62,1.791,0,9.92,16.88,0.999,-1,-1,-1,1,-1,-1,1,-1,16.88,16.92,16.9,4.4,307,1191156,83,500,1600,800,70,20,1,58.48,24.39,48.81,24.24,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5382,junk,b,unknown,33.910,20,0,105206,0.9,LD2,ps4=0,sparse,"""detector at 3m""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5383,production,g,good,33.910,20,28.97,1861112,16.62,LD2,ps4=0,off,"""detector at 3m""",0,5383,6.369,2.638,25.93,17.62,1.014,0,19.567,19.34,0.993,-1,-1,-1,3,-1,-1,1,-1,19.34,19.39,19.32,4.4,307,1338769,83,400,1600,800,15,20,1,58.39,24.44,48.81,24.35,0,0,2
x48_q33_p4,11,KinC_x50_1,11/22/2023,3150,Production,g,good,35.284,36,140.76,5355638,74.11,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.458,4.726,16.75,18.98,4.521,0,33.362,144.44,0.998,-1,-1,-1,-1,-1,1,0,-1,144.45,228.19,143.39,4.1,307,20342116,68,500,1400,650,70,20,1,49.26,24.55,48.81,24.15,0,24.51,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3151,Production,g,good,35.284,36,234.62,8881411,124.9,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.456,4.726,16.75,18.98,7.654,0,33.722,241.67,0.998,-1,-1,-1,-1,-1,1,0,-1,241.67,246.24,240,4.1,307,33932219,68,500,1400,650,70,20,1,49.26,24.41,48.81,23.92,0,24.61,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3152,Production,g,good,35.284,24,22.37,586244,18.97,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.456,4.726,16.75,18.98,1.164,0,22.867,23.09,1,-1,-1,-1,-1,-1,1,0,-1,23.1,23.08,22.98,4.1,307,3266861,68,500,1400,650,70,20,1,49.26,24.34,48.81,23.86,0,24.68,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3153,Production,g,good,35.284,12,14.38,231731,20.55,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.456,4.726,16.75,18.98,1.255,0,11.814,14.83,1,-1,-1,-1,-1,-1,1,0,-1,14.83,14.8,14.64,4.1,307,2126532,68,500,1400,650,70,20,1,49.26,24.34,48.81,23.86,0,24.76,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3154,Efficiency,g,unknown,35.284,36,35.66,1385531,19.09,LH2,ps3=2,sparse,"""750MeV650MeV""",0,3154,8.456,4.726,16.75,18.98,1.184,0,34.451,37.27,0.998,-1,-1,3,-1,-1,-1,0,-1,37.28,37.27,37.04,4.1,307,5233927,68,500,1400,650,70,20,1,49.26,24.33,48.82,23.87,0,24.79,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3155,Efficiency,g,unknown,35.284,24,56.3,1521746,43.55,LH2,ps4=0,sparse,"""750MeV650MeV""",0,3155,8.456,4.726,16.75,18.98,2.743,0,23.045,59.98,0.989,-1,-1,-1,1,-1,-1,0,-1,59.98,59.94,59.49,4.1,307,8487143,68,500,1400,650,70,20,1,49.26,24.3,48.81,23.83,0,24.83,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3156,Production,g,good,35.284,12,14.72,944625,21.49,LH2,ps6=0,low,"""140MeV140MeV""",0,3156,8.456,4.726,16.75,18.98,1.324,0,11.822,15.29,0.999,-1,-1,-1,-1,-1,1,0,-1,15.29,15.26,15.12,4.1,307,2188927,68,140,1400,140,70,20,1,49.26,24.27,48.81,23.79,0,24.9,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3157,Production,g,good,35.284,36,16.78,538441,14.79,LH2,ps6=2,off,"""750MeV650MeV""",0,3157,8.456,4.726,16.75,18.98,0.909,0,29.781,17.44,0.999,-1,-1,-1,-1,-1,3,0,-1,17.44,17.45,17.55,4.1,307,2441355,68,400,1400,750,15,20,1,49.26,24.25,48.82,23.77,0,-999999,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3158,Production,g,good,35.284,36,28.87,962877,17.87,dummy,ps6=0,sparse,"""750MeV650MeV""",0,3158,8.456,4.726,16.75,18.98,1.094,0,32.08,29.66,0.999,-1,-1,-1,-1,-1,1,0,-1,29.66,29.65,29.53,4.1,307,3617561,68,500,1400,650,70,20,1,49.26,24.21,48.82,23.68,0,24.81,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3159,Production,g,good,35.284,18,18.62,320633,17.71,dummy,ps6=0,sparse,"""750MeV650MeV""",0,3158,8.458,4.726,16.75,18.98,1.083,0,17.7,19.16,1,-1,-1,-1,-1,-1,1,0,-1,19.16,19.23,18.97,4.1,307,2351365,68,500,1400,650,70,20,1,49.25,24.18,48.82,23.69,0,-999999,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3160,Production,u,good,35.284,21,5.91,985447,29.7,LD2,ps6=0,sparse,"""750MeV650MeV""",2,3160,8.456,4.726,16.75,18.98,1.829,0,19.365,6.76,0.991,-1,-1,-1,-1,-1,1,0,-1,6.76,6.76,7.8,4.1,307,2149314,68,500,1400,650,70,20,1,49.26,24.16,48.82,23.67,0,24.82,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3161,Production,u,good,35.284,21,4.57,683031,4.12,LD2,ps6=0,sparse,"""750MeV650MeV""",1,3160,8.455,4.726,16.75,18.98,0.25,0,19.6,4.67,0.991,-1,-1,-1,-1,-1,1,0,-1,4.67,21.08,4.65,4.1,307,1574274,68,500,1400,650,70,20,1,49.26,24.19,48.82,23.69,0,24.75,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3162,Production,g,good,35.284,18,60.08,8152512,57.34,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.456,4.726,16.75,18.98,3.582,0,17.697,63.19,0.993,-1,-1,-1,-1,-1,1,0,-1,63.19,222.65,62.59,4.1,307,21241806,68,500,1400,650,70,20,1,49.26,24.18,48.82,23.76,0,24.78,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3163,Production,g,suspicious,35.284,18,58.34,7876106,57.97,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.456,4.726,16.75,18.98,3.629,0,17.473,61.28,0.989,-1,-1,-1,-1,-1,1,0,-1,61.55,112.94,61.09,4.1,307,20684546,68,500,1400,650,70,20,1,49.26,24.42,48.81,24.19,0,24.8,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3164,Production,g,good,35.284,18,62.61,8304267,63.12,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.456,4.726,16.75,18.98,3.923,0,17.401,65.45,0.995,-1,-1,-1,-1,-1,1,0,-1,65.45,65.44,64.99,4.1,307,21975581,68,500,1400,650,70,20,1,49.26,24.65,48.81,24.54,0,-999999,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3165,Production,g,good,35.284,18,53.1,7056359,57.82,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.456,4.726,16.75,18.98,3.61,0,17.186,56,0.995,-1,-1,-1,-1,-1,1,0,-1,56,56.05,55.78,4.1,307,18794698,68,500,1400,650,70,20,1,49.26,24.81,48.81,24.79,0,24.86,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3166,Production,g,good,35.284,12,14.32,1260781,21.06,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.456,4.726,16.75,18.98,1.288,0,11.724,14.73,0.999,-1,-1,-1,-1,-1,1,0,-1,14.73,14.72,14.6,4.1,307,4936707,68,500,1400,650,70,20,1,49.26,24.92,48.82,24.9,0,25.08,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3167,Production,g,good,35.284,6,7.02,337899,21.32,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.456,4.726,16.75,18.98,1.304,0,5.943,7.29,1,-1,-1,-1,-1,-1,1,0,-1,7.29,7.28,7.25,4.1,307,2421812,68,500,1400,650,70,20,1,49.26,24.99,48.81,24.98,0,25.08,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3168,Production,g,good,35.284,18,20.15,2711498,19.26,LD2,ps3=2,sparse,"""750MeV650MeV""",0,3168,8.456,4.726,16.75,18.98,1.214,0,17.591,21.35,0.995,-1,-1,3,-1,-1,-1,0,-1,21.35,21.34,21.16,4.1,307,7178271,68,500,1400,650,70,20,1,49.26,25.01,48.81,25,0,25.09,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3169,Junk,b,unknown,35.284,12,0,0,0,LD2,ps4=0,sparse,"""DAQ error 750MeV650MeV""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,25.07,
x48_q33_p4,11,KinC_x50_1,11/23/2023,3170,Production,b,unknown,35.284,12,16.09,1534005,3.66,LD2,ps4=0,sparse,"""750MeV650MeV""",0,3170,8.456,4.726,16.75,18.98,1.552,0,11.731,17.82,0.981,-1,-1,-1,1,-1,-1,0,-1,17.82,17.81,17.66,4.1,307,5981006,68,500,1400,650,70,20,1,49.26,24.94,48.82,25,0,24.96,
x48_q33_p4,11,KinC_x50_1,11/23/2023,3171,Production,g,good,35.284,6,7.9,1161952,24.79,LD2,ps6=0,low,"""140MeV140MeV""",0,3171,8.456,4.726,16.75,18.98,1.514,0,5.975,8.16,0.999,-1,-1,-1,-1,-1,1,0,-1,8.16,10.08,8.18,4.1,307,2710784,68,140,1400,140,70,20,1,49.26,24.89,48.8,24.98,0,24.9,2
x48_q33_p4,11,KinC_x50_1,11/23/2023,3172,Junk,b,unknown,35.284,18,0,0,0,LD2,ps6=0,off,"""750MeV650MeV""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,24.77,
x48_q33_p4,11,KinC_x50_1,11/23/2023,3173,Production,g,good,35.284,18,16.24,1813106,15.58,LD2,ps6=3,off,"""750MeV650MeV""",0,3173,8.456,4.726,16.75,18.98,0.96,0,17.525,16.82,0.999,-1,-1,-1,-1,-1,5,0,-1,16.82,16.83,16.67,4.1,307,5651147,68,400,1400,750,15,20,1,49.26,24.85,48.81,24.94,0,24.6,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3196,Production,g,good,35.273,36,115.25,4250081,62.77,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.458,4.726,16.75,18.98,3.83,0,33.519,117.98,0.998,-1,-1,-1,-1,-1,1,0,-1,117.98,265.81,117.45,4.1,307,16575460,68,500,1400,650,70,20,1,49.26,24.48,48.81,24.19,0,24.46,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3197,Junk,b,unknown,35.273,36,0,0,6,LH2,ps6=0,sparse,"""DAQ error750MeV650MeV""",1,3150,8.455,4.726,16.75,18.98,0.272,0,32.778,8.13,1.005,-1,-1,-1,-1,-1,1,0,-1,8.07,31.56,8.04,4.1,307,1135201,68,500,1400,650,70,20,1,49.26,24.62,48.82,24.38,0,24.34,
x48_q33_p4,11,KinC_x50_1,11/24/2023,3198,Production,g,good,35.273,36,116.36,4309848,61.79,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.455,4.726,16.75,18.98,3.802,0,33.414,120.25,0.998,-1,-1,-1,-1,-1,1,0,-1,120.25,289.98,119.68,4.1,307,16941801,68,500,1400,650,70,20,1,49.26,24.7,48.81,24.52,0,24.26,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3199,Production,g,good,35.273,24,25.85,651023,21.25,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.458,4.726,16.75,18.98,1.301,0,22.006,26.49,1,-1,-1,-1,-1,-1,1,0,-1,26.49,26.69,26.37,4.1,307,3762673,68,500,1400,650,70,20,1,49.26,24.74,48.81,24.58,0,24.17,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3200,Production,g,good,35.273,12,14.34,224884,20.44,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3150,8.455,4.726,16.75,18.98,1.243,0,11.823,14.69,1,-1,-1,-1,-1,-1,1,0,-1,14.69,15.08,14.53,4.1,307,2109420,68,500,1400,650,70,20,1,49.26,24.74,48.81,24.58,0,24.08,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3201,Production,g,good,35.273,36,41.15,1568080,20.28,LH2,ps3=2,sparse,"""750MeV650MeV""",0,3154,8.458,4.726,16.75,18.98,1.268,0,34.532,43.23,0.998,-1,-1,3,-1,-1,-1,0,-1,43.23,43.22,42.94,4.1,307,6091468,68,500,1400,650,70,20,1,49.26,24.76,48.81,24.61,0,24.02,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3202,Production,g,good,35.273,24,53.24,1383498,39,LH2,ps4=0,sparse,"""750MeV650MeV""",0,3155,8.455,4.726,16.75,18.98,2.433,0,23.341,55.91,0.989,-1,-1,-1,1,-1,-1,0,-1,55.91,55.86,55.44,4.1,307,7936631,68,500,1400,650,70,20,1,49.26,24.79,48.8,24.66,0,23.99,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3203,Production,g,good,35.273,12,13.52,866586,19.83,LH2,ps6=0,low,"""140MeV140MeV""",0,3156,8.454,4.726,16.75,18.98,1.224,0,11.738,14.07,1,-1,-1,-1,-1,-1,1,0,-1,14.07,14.05,13.94,4.1,307,2024001,68,140,1400,140,70,20,1,49.26,24.86,48.81,24.77,0,23.94,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3204,Production,g,good,35.273,36,20.65,667812,9.91,LH2,ps6=2,off,"""750MeV650MeV""",0,3157,8.455,4.726,16.75,18.98,0.621,0,34.906,21.66,0.999,-1,-1,-1,-1,-1,3,0,-1,21.66,21.7,21.55,4.1,307,3060421,68,400,1400,750,15,20,1,49.26,24.83,48.81,24.7,0,23.9,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3205,Production,g,good,35.273,36,29.9,984223,14.85,dummy,ps6=0,sparse,"""750MeV650MeV""",0,3158,8.455,4.726,16.75,18.98,0.916,0,34.247,30.95,0.999,-1,-1,-1,-1,-1,1,0,-1,30.96,30.98,30.77,4.1,307,3786021,68,500,1400,650,70,20,1,49.26,24.78,48.81,24.63,0,23.86,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3206,Production,g,good,35.273,18,16.39,273957,15.95,dummy,ps6=0,sparse,"""750MeV650MeV""",0,3158,8.455,4.726,16.75,18.98,0.983,0,17.43,16.99,1,-1,-1,-1,-1,-1,1,0,-1,17,16.98,16.84,4.1,307,2086602,68,500,1400,650,70,20,1,49.27,24.72,48.81,24.54,0,23.85,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3207,Production,g,good,35.273,18,59.72,7751992,61.02,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,3.771,0,17.17,62.14,0.994,-1,-1,-1,-1,-1,1,0,-1,62.14,62.09,61.69,4.1,307,20882690,68,500,1400,650,70,20,1,49.26,24.6,48.81,24.32,0,-999999,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3208,Production,g,good,35.273,18,60.28,7843396,60.21,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,3.738,0,17.389,62.87,0.994,-1,-1,-1,-1,-1,1,0,-1,62.88,62.97,62.51,4.1,307,21163513,68,500,1400,650,70,20,1,49.26,24.51,48.81,24.21,0,23.84,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3209,Production,g,good,35.273,18,60.6,7769281,65.15,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,4.019,0,16.944,62.84,0.995,-1,-1,-1,-1,-1,1,0,-1,62.84,63.06,62.65,4.1,307,21144382,68,500,1400,650,70,20,1,49.26,24.34,48.81,23.96,0,23.82,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3210,Production,g,good,35.273,18,61.11,7974287,60.26,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,3.759,0,17.437,64.11,0.993,-1,-1,-1,-1,-1,1,0,-1,64.11,64.16,63.7,4.1,307,21578814,68,500,1400,650,70,20,1,49.26,24.2,48.81,23.8,0,23.94,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3211,Production,u,good,35.273,18,0,0,0,LD2,ps6=0,sparse,"""PEB1 Error no end of log750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,1.719,0,17.192,26.88,0.994,-1,-1,-1,-1,-1,1,0,-1,26.87,26.92,26.81,4.1,307,9037765,68,500,1400,650,70,20,1,49.26,24.15,48.81,23.73,0,-999999,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3212,Production,g,good,35.273,18,34.83,4484149,37.49,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,2.321,0,17.196,36.23,0.995,-1,-1,-1,-1,-1,1,0,-1,36.23,36.4,36.14,4.1,307,12183482,68,500,1400,650,70,20,1,49.26,24.13,48.82,23.74,0,23.98,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3213,Production,g,good,35.273,18,15.27,1339778,21.99,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.455,4.726,16.75,18.98,1.361,0,11.82,15.88,0.999,-1,-1,-1,-1,-1,1,0,-1,15.88,15.93,15.77,4.1,307,5349070,68,500,1400,650,70,20,1,49.26,24.11,48.82,23.73,0,24,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3214,Production,g,good,35.273,6,6.33,297696,18.16,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3160,8.454,4.726,16.75,18.98,1.109,0,6.027,6.51,1,-1,-1,-1,-1,-1,1,0,-1,6.51,6.55,6.47,4.1,307,2183005,68,500,1400,650,70,20,1,49.26,24.03,48.81,23.66,0,23.98,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3215,Production,g,good,35.273,18,20.97,2691144,22.65,LD2,ps6=0,sparse,"""750MeV650MeV""",0,3168,8.455,4.726,16.75,18.98,1.394,0,16.916,21.62,0.994,-1,-1,3,-1,-1,-1,0,-1,21.62,47.6,21.66,4.1,307,7301088,68,500,1400,650,70,20,1,49.26,24.09,48.82,23.69,0,23.96,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3216,Junk,b,unknown,35.273,18,0,126642,0.92,LD2,ps6=0,sparse,"""750MeV650MeV""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,23.97,
x48_q33_p4,11,KinC_x50_1,11/24/2023,3217,Production,g,good,35.273,12,26.29,2375539,39.35,LD2,ps4=0,sparse,"""750MeV650MeV""",0,3170,8.455,4.726,16.75,18.98,2.488,0,11.774,28.04,0.978,-1,-1,-1,1,-1,-1,0,-1,28.04,152.19,27.88,4.1,307,9424246,68,500,1400,650,70,20,1,49.27,24.07,48.82,23.67,0,24.02,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3218,Production,g,good,35.273,6,7.16,1048790,20.41,LD2,ps6=0,low,"""140MeV140MeV""",0,3171,8.455,4.726,16.75,18.98,1.246,0,6.003,7.33,0.999,-1,-1,-1,-1,-1,1,0,-1,7.33,74.45,7.3,4.1,307,2462241,68,140,1400,140,70,20,1,49.27,24.08,48.82,23.65,0,24.09,2
x48_q33_p4,11,KinC_x50_1,11/24/2023,3219,Production,g,good,35.273,18,10.13,1108089,9.97,LD2,ps6=3,off,"""750MeV650MeV""",0,3173,8.455,4.726,16.75,18.98,0.61,0,17.401,10.34,0.998,-1,-1,-1,-1,-1,5,0,-1,10.34,85.91,10.35,4.1,307,3506107,68,400,1400,750,15,20,1,49.28,24.1,48.82,23.7,0,24.15,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3243,Production,g,good,35.278,36,119.12,7131466,67.81,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3243,8.454,4.726,16.75,18.98,4.169,-1,33.442,122.52,0.998,-1,-1,-1,-1,-1,1,0,-1,122.52,122.53,122.49,4.1,307,17159531,68,500,1400,650,70,20,1,50.87,23.99,48.81,23.63,0,24.24,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3244,Production,g,good,35.278,36,117.41,4222886,64.49,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3243,8.455,4.726,16.75,18.98,3.975,-1,33.368,121.42,0.998,-1,-1,-1,-1,-1,1,0,-1,121.42,121.43,121.27,4.1,307,17013995,68,500,1400,650,70,20,1,51.04,24.08,48.8,23.74,0,24.37,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3245,Junk,b,unknown,35.278,36,0,0,0,LH2,ps6=0,sparse,"""750MeV650MeV""",-999999,-999999,8.454,4.726,16.75,18.98,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,24.39,
x48_q33_p4,11,KinC_x50_1,11/26/2023,3246,Production,g,suspicious,35.278,24,31.38,779224,24.72,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3243,8.455,4.726,16.75,18.98,1.531,-1,22.76,32.07,0.983,-1,-1,-1,-1,-1,1,0,-1,32.54,32.51,32.43,4.1,307,4595798,68,500,1400,650,70,20,1,51.02,24.1,48.81,23.78,0,24.55,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3247,Junk,b,unknown,35.278,12,0,19152,3.99,LH2,ps6=0,sparse,"""750MeV650MeV""",-999999,-999999,8.454,4.726,16.75,18.98,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,24.57,
x48_q33_p4,11,KinC_x50_1,11/26/2023,3248,Production,g,good,35.278,12,13.02,206262,20.82,LH2,ps6=0,sparse,"""750MeV650MeV""",0,3243,8.455,4.726,16.75,18.98,1.278,-1,11.808,13.46,1,-1,-1,-1,-1,-1,1,0,-1,13.46,13.44,13.46,4.1,307,1918060,68,500,1400,650,70,20,1,51.11,24.12,48.81,23.79,0,24.59,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3249,Junk,b,unknown,35.278,36,0,151844,1.92,LH2,ps3=2,sparse,"""750MeV650MeV""",0,3250,8.454,4.726,16.75,18.98,1.893,-1,33.633,60.9,0.998,-1,-1,3,-1,-1,-1,0,-1,60.9,60.88,60.71,4.1,307,8566243,68,500,1400,650,70,20,1,50.29,24.15,48.81,23.83,0,24.44,
x48_q33_p4,11,KinC_x50_1,11/26/2023,3250,Efficiency,u,unknown,35.278,36,57.7,2138665,30.16,LH2,ps3=2,sparse,"""750MeV650MeV""",-999999,-999999,8.455,4.726,16.75,18.98,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,307,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,24.15,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3251,Efficiency,g,unknown,35.278,24,0,0,47,LH2,ps4=0,sparse,"""No end of run coda log750MeV650MeV""",0,3240,8.454,4.726,16.75,18.98,2.798,-1,22.868,59.91,0.99,-1,-1,-1,1,-1,-1,0,-1,59.9,59.86,59.69,4.1,307,8489004,68,500,1400,650,70,20,1,50.47,24.16,48.81,23.85,0,24.01,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3252,Production,g,good,35.278,12,12.82,813145,19.43,LH2,ps6=0,low,"""140MeV140MeV""",0,3241,8.455,4.726,16.75,18.98,1.197,-1,11.743,13.31,0.999,-1,-1,-1,-1,-1,1,0,-1,13.31,13.3,13.26,4.1,307,1909035,68,140,1400,140,70,20,1,50.4,24.18,48.81,23.86,0,23.9,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3253,Junk,b,unknown,35.278,36,0.76,38420,9.61,LH2,ps6=2,off,"""No beam750MeV650MeV""",0,3253,8.454,4.726,16.75,18.98,0.593,-1,17.443,0.97,1,-1,-1,-1,-1,-1,3,0,-1,0.97,0.98,1.37,4.1,307,119800,68,400,1400,750,15,20,1,50.54,24.17,48.82,23.87,0,23.79,
x48_q33_p4,11,KinC_x50_1,11/26/2023,3254,Junk,b,unknown,35.278,36,0,0,0,LH2,ps6=2,off,"""No beam750MeV650MeV""",-999999,-999999,8.455,4.726,16.75,18.98,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,23.68,
x48_q33_p4,11,KinC_x50_1,11/26/2023,3255,Production,g,good,35.278,36,42.01,1290232,22.34,LH2,ps6=2,off,"""750MeV650MeV""",0,3253,8.454,4.726,16.75,18.98,1.375,-1,33.91,43.29,1,-1,-1,-1,-1,-1,3,0,-1,43.29,43.29,43.17,4.1,307,6100226,68,400,1400,750,15,20,1,50.33,24.18,48.82,23.85,0,23.61,2
x48_q33_p4,11,KinC_x50_1,11/26/2023,3256,Production,g,good,35.278,36,27.81,909866,15.21,dummy,ps6=0,sparse,"""750MeV650MeV""",0,3243,8.454,4.726,16.75,18.98,0.954,-1,32.805,29.4,0.998,-1,-1,-1,-1,-1,1,0,-1,29.4,29.4,29.31,4.1,307,3593640,68,500,1400,650,70,20,1,50.76,24.17,48.82,23.82,0,23.57,2
